,Unnamed: 0.1,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,capableCOneThirtyCSeventeen,weatherLink
1068,44,ID,WAPL,Dumatubun Airport,S5.39.70',E132.43.80',-5.65,132.71666670000002, Public,4265 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/WAPL
1069,45,ID,WATT,El Tari Airport,S10.10.67',E123.39.83',-10.16666667,123.65, Public,8202 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WATT
1070,46,ID,WAES,Emalamo Airport,S2.5.87',E125.57.83',-2.083333333,125.95, Public,,,,,,,,,No,https://www.getmetar.com/WAES
1071,47,ID,WIGE,Enggano Airport,S5.18.12',E102.10.98',-5.3,102.1666667, Public,,,,,,,,,No,https://www.getmetar.com/WIGE
1072,48,ID,WAKG,Ewer Airport,S5.29.73',E138.4.85',-5.483333332999999,138.06666669999998, Public,,,,,,,,,No,https://www.getmetar.com/WAKG
1073,49,ID,WAEO,Falabisahaya Airport,S1.46.93',E125.28.93',-1.766666667,125.46666670000002, Public,,,,,,,,,No,https://www.getmetar.com/WAEO
1074,50,ID,WIGG,Fatmawati Soekarno Airport,S3.51.67',E102.20.37',-3.85,102.3333333, Public,,,,,,,,,No,https://www.getmetar.com/WIGG
1075,51,ID,WATG,Frans Sales Lega Airport,S8.35.92',E120.28.78',-8.583333332999999,120.46666670000002, Public,,,,,,,,,No,https://www.getmetar.com/WATG
1076,52,ID,WATC,Fransiskus Xaverius Seda Airport,S8.38.25',E122.14.22',-8.633333333,122.23333329999998, Public,5980 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/WATC
1077,53,ID,WAEG,Gamar Malamo Airport,N1.50.20',E127.47.22',1.833333333,127.78333329999998, Public,,,,,,,,,No,https://www.getmetar.com/WAEG
1078,54,ID,WATL,Gewayantana Airport,S8.16.50',E123.0.00',-8.266666667,123.0, Public,,,,,,,,,No,https://www.getmetar.com/WATL
1079,55,ID,WAMG,Gorontalo Djalaluddin Airport,N0.38.30',E122.51.13',0.6333333329999999,122.85, Public,6070 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/WAMG
1080,56,ID,WAOK,Gusti Sjamsir Alam Airport,S3.17.70',E116.9.95',-3.2833333330000003,116.15, Public,,,,,,,,,No,https://www.getmetar.com/WAOK
1081,57,ID,WAGS,H Asan Airport,S2.30.08',E112.58.53',-2.5,112.96666670000002, Public,,,,,,,,,No,https://www.getmetar.com/WAGS
1082,58,ID,WATE,Haji Hasan Aroeboesman Airport,S8.50.88',E121.39.80',-8.833333332999999,121.65, Public,5440 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/WATE
1083,59,ID,WAGB,Haji Muhammad Sidik Airport,S1.1.32',E114.55.58',-1.016666667,114.9166667, Public,,,,,,,,,No,https://www.getmetar.com/WAGB
1084,60,ID,WIHH,Halim Perdanakusuma Airport,S6.16.05',E106.53.18',-6.266666667000001,106.8833333, Public,9843 x 197feet,Hard,,,,,,,Yes,https://www.getmetar.com/WIHH
1085,61,ID,WAEM,Halmahera Island Buli Airport,N0.55.17',E128.22.95',0.916666667,128.36666670000002, Public,,,,,,,,,No,https://www.getmetar.com/WAEM
1086,62,ID,WAWW,Halu Oleo Airport,S4.5.05',E122.24.78',-4.083333333,122.4,Military,7382 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WAWW
1087,63,ID,WIDD,Hang Nadim Airport,N1.7.13',E104.6.83',1.116666667,104.1, Public,13205 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WIDD
1088,64,ID,WICC,Husein Sastranegara Bandung Airport,S6.54.12',E107.34.57',-6.9,107.5666667,Military,7382 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WICC
1089,65,ID,WADD,I Gusti Ngurah Rai Airport,S8.44.85',E115.10.15',-8.733333333,115.1666667, Public,9843 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WADD
1090,66,ID,WAYL,Ilaga Airport,S3.58.63',E137.37.22',-3.966666667,137.6166667, Public,,,,,,,,,No,https://www.getmetar.com/WAYL
1091,67,ID,WAVC,Ilu Airport,S3.42.50',E138.12.02',-3.7,138.2, Public,,,,,,,,,No,https://www.getmetar.com/WAVC
1092,68,ID,WAMP,Imip Airport,S2.48.08',E122.8.47',-2.8,122.1333333, Public,3650 x 75feet,Hard,,,,,,,Yes,https://www.getmetar.com/WAMP
1093,69,ID,WASI,Inanwatan Airport,S2.7.60',E132.9.78',-2.116666667,132.15, Public,,,,,,,,,No,https://www.getmetar.com/WASI
1094,70,ID,WAHI,Internasional Yogyakarta Airport,S7.54.25',E110.3.45',-7.9,110.05, Public,,,,,,,,,No,https://www.getmetar.com/WAHI
1095,71,ID,WASO,Irarutu Babo Airport,S2.32.12',E133.26.33',-2.5333333330000003,133.4333333, Public,4280 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/WASO
1096,72,ID,WAGI,Iskandar Airport,S2.42.25',E111.40.23',-2.7,111.6666667, Public,,,,,,,,,No,https://www.getmetar.com/WAGI
1097,73,ID,WIII,Jakarta International Soekarno Hatta Airport,S6.7.42',E106.39.67',-6.1166666670000005,106.65, Public,12008 x 197feet,Hard,11811 x 197feet,Unknown,,,,,Yes,https://www.getmetar.com/WIII
1098,74,ID,WIBJ,Japura Airport,S0.21.10',E102.20.07',-0.35,102.3333333, Public,,,,,,,,,No,https://www.getmetar.com/WIBJ
1099,75,ID,WAHS,Jenderal Ahmad Yani International Airport,S6.58.58',E110.22.63',-6.966666667,110.3666667, Public,,,,,,,,,No,https://www.getmetar.com/WAHS
1100,76,ID,WAHP,Jenderal Besar Soedirman Airport,S7.27.75',E109.25.30',-7.45,109.4166667, Public,,,,,,,,,No,https://www.getmetar.com/WAHP
1101,77,ID,WAPM,Jos Orno Imsula Airport,S8.8.35',E127.54.20',-8.133333333,127.9, Public,,,,,,,,,No,https://www.getmetar.com/WAPM
1102,78,ID,WARR,Juanda Airport,S7.22.85',E112.47.18',-7.366666667,112.78333329999998,Military,9843 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WARR
1103,79,ID,WAQQ,Juwata Int Airport,N3.19.60',E117.34.17',3.316666667,117.5666667, Public,,,,,,,,,No,https://www.getmetar.com/WAQQ
1104,80,ID,WASK,Kaimana Airport,S3.38.68',E133.41.73',-3.633333333,133.6833333, Public,5250 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/WASK
1105,81,ID,WIHK,Kalijati Airport,S6.31.88',E107.39.57',-6.516666667000001,107.65,Military,,,,,,,,,No,https://www.getmetar.com/WIHK
1106,82,ID,SIHK,Kalijati Airport,S6.31.88',E107.39.57',-6.516666667000001,107.65,Military,,,,,,,,,No,https://www.getmetar.com/SIHK
1107,83,ID,WASU,Kambuaya Airport,S1.19.10',E132.16.95',-1.316666667,132.2666667, Public,,,,,,,,,No,https://www.getmetar.com/WASU
1108,84,ID,WAFP,Kasiguncu Airport,S1.25.02',E120.39.55',-1.416666667,120.65, Public,,,,,,,,,No,https://www.getmetar.com/WAFP
1109,85,ID,WAUK,Kebar Airport,S0.48.58',E133.3.32',-0.8,133.05, Public,,,,,,,,,No,https://www.getmetar.com/WAUK
1110,86,ID,WAKP,Kepi Airport,S6.32.33',E139.19.82',-6.533333333,139.31666669999998, Public,,,,,,,,,No,https://www.getmetar.com/WAKP
1111,87,ID,WIDB,Kepulauan Riau Tambelan Airport,N0.58.53',E107.33.70',0.966666667,107.55, Public,,,,,,,,,No,https://www.getmetar.com/WIDB
1112,88,ID,WICA,Kertajati International Airport,S6.38.90',E108.9.25',-6.633333333,108.15, Public,,,,,,,,,No,https://www.getmetar.com/WICA
1113,89,ID,WIOK,Ketapang Rahadi Oesman Airport,S1.48.97',E109.57.72',-1.8,109.95, Public,4585 x 95feet,Hard,,,,,,,Yes,https://www.getmetar.com/WIOK
1114,90,ID,WAJK,Kiwirok Airport,S4.42.80',E140.44.37',-4.7,140.7333333, Public,,,,,,,,,No,https://www.getmetar.com/WAJK
1115,91,ID,WAYK,Kokonao Airport,S4.42.68',E136.26.17',-4.7,136.43333330000002, Public,,,,,,,,,No,https://www.getmetar.com/WAYK
1116,92,ID,WAWA,Kolaka Pomala Airport,S4.18.00',E121.36.00',-4.3,121.6, Public,,,,,,,,,No,https://www.getmetar.com/WAWA
1117,93,ID,WATO,Komodo Airport,S8.29.18',E119.53.25',-8.483333333,119.8833333, Public,,,,,,,,,No,https://www.getmetar.com/WATO
1118,94,ID,WAGF,Kota Waringin Timur Airport,S3.22.68',E112.32.50',-3.366666667,112.53333329999998, Public,,,,,,,,,No,https://www.getmetar.com/WAGF
1119,95,ID,WAEK,Kuabang Airport,N1.11.22',E127.53.70',1.183333333,127.8833333, Public,,,,,,,,,No,https://www.getmetar.com/WAEK
1120,96,ID,WAGA,Kuala Kurun Airport,S1.7.58',E113.52.48',-1.116666667,113.8666667, Public,,,,,,,,,No,https://www.getmetar.com/WAGA
1121,97,ID,WIMM,Kualanamu International Airport,N3.38.53',E98.53.12',3.633333333,98.88333333, Public,9514 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WIMM
1122,98,ID,WIMU,Kuta Cane Alas Lauser Airport,N3.23.23',E97.52.17',3.383333333,97.86666667, Public,,,,,,,,,No,https://www.getmetar.com/WIMU
1123,99,ID,WALE,Kutai Barat Melalan Melak Airport,S0.12.35',E115.45.63',-0.2,115.75, Public,,,,,,,,,No,https://www.getmetar.com/WALE
1124,100,ID,WAPF,Langgur Karel Sadsuitubun Airport,S5.45.45',E132.45.68',-5.75,132.75, Public,,,,,,,,,No,https://www.getmetar.com/WAPF
1125,101,ID,WADE,Letkol Wisnu Airport,S8.8.42',E114.37.30',-8.133333333,114.6166667, Public,,,,,,,,,No,https://www.getmetar.com/WADE
1126,102,ID,WAQL,Long Apung Airport,N1.42.33',E114.58.28',1.7,114.96666670000002, Public,,,,,,,,,No,https://www.getmetar.com/WAQL
1127,103,ID,WARI,Madiun Iswahyudi Airport,S7.36.95',E111.26.04',-7.6,111.4333333, Public,,,,,,,,,No,https://www.getmetar.com/WARI
1128,104,ID,WAAA,Makassar Sultan Hasanuddin Airport,S5.3.65',E119.33.27',-5.05,119.55, Public,10171 x 148feet,Hard,8202 x 148feet,Unknown,,,,,Yes,https://www.getmetar.com/WAAA
1129,105,ID,WATM,Mali Airport,S8.8.12',E124.35.67',-8.133333333,124.5833333, Public,,,,,,,,,No,https://www.getmetar.com/WATM
1130,106,ID,WIMA,Malikussaleh Airport,N5.13.73',E96.57.08',5.216666667,96.95, Public,,,,,,,,,No,https://www.getmetar.com/WIMA
1131,107,ID,WAFJ,Mamuju Tampa Padang Airport,S2.35.32',E119.1.77',-2.583333333,119.01666670000002, Public,,,,,,,,,No,https://www.getmetar.com/WAFJ
1132,108,ID,WAQK,Mangkajang Airport,N2.0.30',E117.44.52',2.0,117.73333329999998, Public,,,,,,,,,No,https://www.getmetar.com/WAQK
1133,109,ID,WAKE,Mappi Bade Airport,S7.10.52',E139.35.05',-7.166666667,139.58333330000002, Public,,,,,,,,,No,https://www.getmetar.com/WAKE
1134,110,ID,WICK,Margahayu Airport,S6.58.45',E107.34.35',-6.966666667,107.5666667, Public,,,,,,,,,No,https://www.getmetar.com/WICK
1135,111,ID,WAEB,Marimoi Airport,N1.6.37',E127.42.00',1.1,127.7, Public,,,,,,,,,No,https://www.getmetar.com/WAEB
1136,112,ID,WASN,Marinda Airport,S0.25.92',E130.46.32',-0.4166666670000001,130.7666667, Public,,,,,,,,,No,https://www.getmetar.com/WASN
1137,113,ID,WAWD,Matahora Airport,S5.17.43',E123.38.17',-5.283333333,123.6333333, Public,,,,,,,,,No,https://www.getmetar.com/WAWD
1138,114,ID,WIDM,Matak Airport,N3.20.82',E106.15.50',3.333333333,106.25, Public,,,,,,,,,No,https://www.getmetar.com/WIDM
1139,115,ID,WAPS,Mathilda Batlayeri Airport,S7.51.38',E131.20.38',-7.85,131.3333333, Public,,,,,,,,,No,https://www.getmetar.com/WAPS
1140,116,ID,WASA,Maybrat Ayawasi Airport,S1.9.58',E132.27.92',-1.15,132.45, Public,,,,,,,,,No,https://www.getmetar.com/WASA
1141,117,ID,WIMK,Medan Polonia Airport,N3.33.55',E98.40.27',3.55,98.66666667, Public,,,,,,,,,No,https://www.getmetar.com/WIMK
1142,118,ID,WAMN,Melonguane Airport,N4.0.37',E126.40.48',4.0,126.6666667, Public,,,,,,,,,No,https://www.getmetar.com/WAMN
1143,119,ID,WAKJ,Merauke Kimam Airport,S7.58.75',E138.51.15',-7.966666667,138.85, Public,,,,,,,,,No,https://www.getmetar.com/WAKJ
1144,120,ID,WAUM,Merdey Airport,S1.35.48',E133.17.75',-1.583333333,133.28333329999998, Public,,,,,,,,,No,https://www.getmetar.com/WAUM
1145,121,ID,WAMS,Miangas Airport,N5.33.37',E126.34.60',5.55,126.5666667, Public,,,,,,,,,No,https://www.getmetar.com/WAMS
1146,122,ID,WAYG,Mimika Akimuga Airport,S4.36.18',E137.39.55',-4.6,137.65, Public,,,,,,,,,No,https://www.getmetar.com/WAYG
1147,123,ID,WIEE,Minangkabau Airport,S0.47.30',E100.17.18',-0.783333333,100.2833333, Public,,,,,,,,,No,https://www.getmetar.com/WIEE
1148,124,ID,WAKK,Mopah Airport,S8.31.27',E140.25.02',-8.516666667,140.41666669999998, Public,8202 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WAKK
1149,125,ID,WAFO,Morowali Morowali Airport,S2.12.13',E121.39.70',-2.2,121.65, Public,,,,,,,,,No,https://www.getmetar.com/WAFO
1150,126,ID,WAYY,Mozes Kilangin Airport,S4.31.90',E136.53.30',-4.516666667,136.8833333, Public,,,,,,,,,No,https://www.getmetar.com/WAYY
1151,127,ID,WIJB,Muara Bungo Airport,S1.32.60',E102.10.72',-1.533333333,102.1666667, Public,,,,,,,,,No,https://www.getmetar.com/WIJB
1152,128,ID,WIPI,Muara Bungo Pasir Mayang Airport,S1.8.00',E102.9.00',-1.133333333,102.15, Public,,,,,,,,,No,https://www.getmetar.com/WIPI
1153,129,ID,WILP,Muhammad Taufik Kiemas Airport,S5.12.70',E103.56.37',-5.2,103.9333333, Public,,,,,,,,,No,https://www.getmetar.com/WILP
1154,130,ID,WIGM,Muko Muko Airport,S2.32.47',E101.5.32',-2.5333333330000003,101.0833333, Public,,,,,,,,,No,https://www.getmetar.com/WIGM
1155,131,ID,WAFF,Mutiara Sis Al Jufri Airport,S0.55.00',E119.54.62',-0.916666667,119.9, Public,,,,,,,,,No,https://www.getmetar.com/WAFF
1156,132,ID,WAMH,Naha Airport,N3.41.13',E125.31.75',3.683333333,125.51666670000002, Public,3597 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/WAMH
1157,133,ID,WAPN,Namniwel Airport,S3.8.62',E126.58.58',-3.133333333,126.96666670000002, Public,,,,,,,,,No,https://www.getmetar.com/WAPN
1158,134,ID,WAPG,Namrole Airport,S3.51.17',E126.42.15',-3.85,126.7, Public,,,,,,,,,No,https://www.getmetar.com/WAPG
1159,135,ID,WIOG,Nanga Pinoh Airport,S0.20.88',E111.45.02',-0.333333333,111.75, Public,3272 x 75feet,Hard,,,,,,,No,https://www.getmetar.com/WIOG
1160,136,ID,WAVD,Nop Goliat Dekai Airport,S4.51.22',E139.29.20',-4.85,139.4833333, Public,,,,,,,,,No,https://www.getmetar.com/WAVD
1161,137,ID,WARE,Noto Hadinegoro Airport,S8.14.60',E113.41.77',-8.233333333,113.6833333, Public,,,,,,,,,No,https://www.getmetar.com/WARE
1162,138,ID,WAQA,Nunukan Airport,N4.8.00',E117.40.00',4.133333333,117.6666667, Public,,,,,,,,,No,https://www.getmetar.com/WAQA
1163,139,ID,WICN,Nusawiru Airport,S7.42.23',E108.29.35',-7.7,108.48333329999998, Public,,,,,,,,,No,https://www.getmetar.com/WICN
1164,140,ID,WAEL,Oesman Sadik Airport,S0.38.23',E127.30.12',-0.6333333329999999,127.5, Public,,,,,,,,,No,https://www.getmetar.com/WAEL
1165,141,ID,WAKO,Okaba Airport,S8.5.70',E139.43.35',-8.083333332999999,139.7166667, Public,,,,,,,,,No,https://www.getmetar.com/WAKO
1166,142,ID,WIMG,Padang Tabing Airport,S0.52.53',E100.21.03',-0.8666666670000001,100.35,Military,7054 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WIMG
1167,143,ID,WIPM,Pagar Alam Airport,S4.1.48',E103.22.72',-4.016666667,103.3666667, Public,,,,,,,,,No,https://www.getmetar.com/WIPM
1168,144,ID,WARP,Pagerungan Airport,S6.57.40',E115.55.95',-6.95,115.9166667, Public,,,,,,,,,No,https://www.getmetar.com/WARP
1169,145,ID,WIPP,Palembang Airport,S2.54.07',E104.42.00',-2.9,104.7, Public,9843 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WIPP
1170,146,ID,WIOP,Pangsuma Airport,N0.50.30',E112.56.13',0.833333333,112.9333333, Public,3294 x 75feet,Hard,,,,,,,No,https://www.getmetar.com/WIOP
1171,147,ID,WAYE,Paniai Enarotali Airport,S3.55.57',E136.22.82',-3.916666667,136.3666667, Public,,,,,,,,,No,https://www.getmetar.com/WAYE
1172,148,ID,WIBG,Pasir Pangaraian Airport,N0.50.80',E100.22.22',0.833333333,100.3666667, Public,,,,,,,,,No,https://www.getmetar.com/WIBG
1173,149,ID,WAPP,Pattimura Airport,S3.42.45',E128.5.37',-3.7,128.0833333,Military,8202 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WAPP
1174,150,ID,WSAP,Paya Lebar Airport,N1.21.34',E103.54.17',1.35,103.9, Public,12402 x 200feet,Hard,,,,,,,Yes,https://www.getmetar.com/WSAP
1175,151,ID,WAJG,Pegunungan Bintang Batom Airport,S4.26.65',E140.52.90',-4.433333333,140.8666667, Public,,,,,,,,,No,https://www.getmetar.com/WAJG
1176,152,ID,WAJO,Pegunungan Bintang Oksibil Airport,S4.54.43',E140.37.82',-4.9,140.6166667, Public,,,,,,,,,No,https://www.getmetar.com/WAJO
1177,153,ID,WIPQ,Pendopo Airport,S3.17.17',E103.52.78',-3.2833333330000003,103.8666667, Public,4265 x 66feet,Hard,,,,,,,Yes,https://www.getmetar.com/WIPQ
1178,154,ID,WAEW,Pitu Airport,N2.3.00',E128.19.00',2.05,128.3166667, Public,,,,,,,,,No,https://www.getmetar.com/WAEW
1179,155,ID,WAFY,Pogogul Airport,N1.6.32',E121.24.93',1.1,121.4, Public,,,,,,,,,No,https://www.getmetar.com/WAFY
1180,156,ID,WIHP,Pondok Cabe Airport,S6.20.22',E106.45.87',-6.333333333,106.75, Public,6516 x 146feet,Hard,,,,,,,Yes,https://www.getmetar.com/WIHP
1181,157,ID,WALQ,Pujungan Airport,S0.18.33',E117.24.92',-0.3,117.4, Public,,,,,,,,,No,https://www.getmetar.com/WALQ
1182,158,ID,WIBI,Pulai Airport,N0.12.97',E103.9.88',0.2,103.15, Public,,,,,,,,,No,https://www.getmetar.com/WIBI
1183,159,ID,WIHG,Pulau Panjang Airport,S5.38.67',E106.33.75',-5.633333333,106.55, Public,,,,,,,,,No,https://www.getmetar.com/WIHG
1184,160,ID,WAPA,Pulau Seram Airport,S3.20.77',E128.55.63',-3.333333333,128.9166667, Public,,,,,,,,,No,https://www.getmetar.com/WAPA
1185,161,ID,WAVA,Puncak Jaya Mulia Airport,S3.42.07',E137.57.62',-3.7,137.95, Public,,,,,,,,,No,https://www.getmetar.com/WAVA
1186,162,ID,WAGP,Purukcahu Airport,S0.41.35',E114.26.70',-0.683333333,114.4333333, Public,,,,,,,,,No,https://www.getmetar.com/WAGP
1187,163,ID,WILL,Radin Inten II Airport,S5.14.43',E105.10.53',-5.233333333,105.1666667, Public,,,,,,,,,No,https://www.getmetar.com/WILL
1188,164,ID,WIDT,Raja Haji Abdullah Airport,N1.3.00',E103.23.00',1.05,103.3833333, Public,,,,,,,,,No,https://www.getmetar.com/WIDT
1189,165,ID,WIDN,Raja Haji Fisabilillah Airport,N0.55.13',E104.31.62',0.916666667,104.5166667, Public,6581 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WIDN
1190,166,ID,WIMN,Raja Sisingamangaraja Xii Airport,N2.15.67',E98.59.68',2.25,98.98333333, Public,,,,,,,,,No,https://www.getmetar.com/WIMN
1191,167,ID,WAFK,Rampi Airport,S2.7.43',E120.17.63',-2.116666667,120.28333329999998, Public,,,,,,,,,No,https://www.getmetar.com/WAFK
1192,168,ID,WIDO,Ranai Airport,N3.54.37',E108.23.28',3.9,108.3833333, Public,,,,,,,,,No,https://www.getmetar.com/WIDO
1193,169,ID,WITK,Rembele Takengon Airport,N4.43.37',E96.51.18',4.716666667,96.85, Public,,,,,,,,,No,https://www.getmetar.com/WITK
1194,170,ID,WAUU,Rendani Airport,S0.53.63',E134.3.02',-0.8833333329999999,134.05, Public,,,,,,,,,No,https://www.getmetar.com/WAUU
1195,171,ID,WIEB,Rokot Airport,S2.5.83',E99.42.23',-2.083333333,99.7, Public,,,,,,,,,No,https://www.getmetar.com/WIEB
1196,172,ID,WITN,Sabang Maimun Saleh Airport,N5.52.58',E95.20.25',5.8666666670000005,95.33333333, Public,6050 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/WITN
1197,173,ID,WIHI,Salakanagara Tanjun Lesung Airport,S6.29.58',E105.39.93',-6.483333332999999,105.65,Private,,,,,,,,,No,https://www.getmetar.com/WIHI
1198,174,ID,WAMM,Sam Ratulangi Airport,N1.32.73',E124.55.50',1.533333333,124.9166667, Public,8694 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WAMM
1199,175,ID,WAGM,Sanggu Airport,S1.40.15',E114.53.63',-1.666666667,114.8833333, Public,,,,,,,,,No,https://www.getmetar.com/WAGM
1200,176,ID,WAWP,Sangia Nibandera Airport,S4.20.70',E121.31.33',-4.333333333,121.51666670000002, Public,,,,,,,,,No,https://www.getmetar.com/WAWP
1201,177,ID,WAJI,Sarmi Mararena Airport,S1.52.48',E138.45.27',-1.866666667,138.75, Public,,,,,,,,,No,https://www.getmetar.com/WAJI
1202,178,ID,WAFN,Seko Airport,S2.16.32',E119.53.70',-2.266666667,119.8833333, Public,,,,,,,,,No,https://www.getmetar.com/WAFN
1203,179,ID,WADA,Selaparang Airport,S8.33.72',E116.5.97',-8.55,116.0833333, Public,6890 x 131feet,Hard,,,,,,,Yes,https://www.getmetar.com/WADA
1204,180,ID,WSSL,Seletar Airport,N1.25.02',E103.52.06',1.416666667,103.8666667, Public,6024 x 151feet,Hard,,,,,,,Yes,https://www.getmetar.com/WSSL
1205,181,ID,WAQM,Seluwing Airport,N3.34.62',E116.37.05',3.566666667,116.6166667, Public,,,,,,,,,No,https://www.getmetar.com/WAQM
1206,182,ID,WSAG,Sembawang Airport,N1.25.60',E103.48.97',1.416666667,103.8, Public,6255 x 100feet,Hard,3400 x 100feet,Unknown,,,,,Yes,https://www.getmetar.com/WSAG
1207,183,ID,WAJS,Senggeh Airport,S3.26.57',E140.46.70',-3.433333333,140.7666667, Public,,,,,,,,,No,https://www.getmetar.com/WAJS
1208,184,ID,WAJJ,Sentani Airport,S2.34.32',E140.30.70',-2.566666667,140.5, Public,8202 x 147feet,Hard,,,,,,,Yes,https://www.getmetar.com/WAJJ
1209,185,ID,WAPU,Seram Bagian Timur Kufar Airport,S3.27.80',E130.47.27',-3.45,130.78333329999998, Public,,,,,,,,,No,https://www.getmetar.com/WAPU
1210,186,ID,WAMO,Siau Sitaro Airport,N2.39.18',E125.25.48',2.65,125.4166667, Public,,,,,,,,,No,https://www.getmetar.com/WAMO
1211,187,ID,WIMP,Sibisa Airport,N2.36.08',E98.57.77',2.6,98.95, Public,,,,,,,,,No,https://www.getmetar.com/WIMP
1212,188,ID,WIPB,Silampari Airport,S3.17.05',E102.54.85',-3.2833333330000003,102.9, Public,,,,,,,,,No,https://www.getmetar.com/WIPB
1213,189,ID,WIML,Sinabang Lasikin Airport,N2.24.72',E96.19.73',2.4,96.31666667, Public,,,,,,,,,No,https://www.getmetar.com/WIML
1214,190,ID,WATB,Soa Airport,S8.42.52',E121.3.43',-8.7,121.05, Public,,,,,,,,,No,https://www.getmetar.com/WATB
1215,191,ID,WAHQ,Solo Adi Soemarmo Airport,S7.30.82',E110.45.03',-7.5,110.75, Public,,,,,,,,,No,https://www.getmetar.com/WAHQ
1216,192,ID,WAWS,Soroako Airport,S2.31.77',E121.21.44',-2.516666667,121.35, Public,3382 x 62feet,Hard,,,,,,,No,https://www.getmetar.com/WAWS
1217,193,ID,WABO,Stevanus Rumbewas Airport,S1.49.80',E136.4.17',-1.816666667,136.06666669999998, Public,,,,,,,,,No,https://www.getmetar.com/WABO
1218,194,ID,WAWR,Sugimanuru Airport,S4.45.72',E122.34.20',-4.75,122.5666667, Public,,,,,,,,,No,https://www.getmetar.com/WAWR
1219,195,ID,WALL,Sultan Aji Muhammad Sulaiman Airport,S1.16.05',E116.53.63',-1.266666667,116.8833333, Public,8202 x 147feet,Hard,,,,,,,Yes,https://www.getmetar.com/WALL
1220,196,ID,WAFL,Sultan Bantilan Airport,N1.7.38',E120.47.58',1.116666667,120.78333329999998, Public,,,,,,,,,No,https://www.getmetar.com/WAFL
1221,197,ID,WITT,Sultan Iskandar Muda Airport,N5.31.02',E95.25.20',5.516666667000001,95.41666667, Public,9843 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WITT
1222,198,ID,WADS,Sultan Muhammad Kaharuddin Airport,S8.29.32',E117.24.85',-8.483333333,117.4, Public,4754 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/WADS
1223,199,ID,WADB,Sultan Muhammad Salahuddin Airport,S8.32.43',E118.41.42',-8.533333333,118.6833333, Public,5413 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/WADB
1224,200,ID,WIBL,Sultan Syarif Haroen Setia Neg Airport,N0.30.28',E101.55.37',0.5,101.9166667, Public,,,,,,,,,No,https://www.getmetar.com/WIBL
1225,201,ID,WIBB,Sultan Syarif Kasim II Airport,N0.27.73',E101.26.72',0.45,101.4333333, Public,7349 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/WIBB
1226,202,ID,WIJJ,Sultan Thaha Airport,S1.38.13',E103.38.58',-1.6333333330000002,103.6333333, Public,,,,,,,,,No,https://www.getmetar.com/WIJJ
1227,203,ID,WAFS,Sumarorong Airport,S3.8.87',E119.18.20',-3.133333333,119.3, Public,,,,,,,,,No,https://www.getmetar.com/WAFS
1228,204,ID,WIOO,Supadio Airport,S0.8.73',E109.24.22',-0.133333333,109.4,Military,7382 x 98feet,Hard,,,,,,,Yes,https://www.getmetar.com/WIOO
1229,205,ID,WAOO,Syamsudin Noor Airport,S3.26.38',E114.45.17',-3.433333333,114.75, Public,8202 x 148feet,Hard,,,,,,,Yes,https://www.getmetar.com/WAOO
