,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
42,IT,LIBV,Gioia Del Colle Airport,N40.46.18',E16.55.98',40.766666666666666,16.916666666666668,Military,9846 x 148feet,Hard,9823 x 98feet,Unknown,,,,,https://www.getmetar.com/LIBV
43,IT,LIPG,Gorizia Airport,N45.54.40',E13.35.95',45.9,13.583333333333336, Public,,,,,,,,,https://www.getmetar.com/LIPG
44,IT,LIRM,Grazzanise Airport,N41.3.72',E14.4.96',41.05,14.066666666666665,Military,9806 x 98feet,Hard,,,,,,,https://www.getmetar.com/LIRM
45,IT,LIRS,Grosseto Airport,N42.45.58',E11.4.32',42.75,11.066666666666665, Public,9823 x 144feet,Hard,,,,,,,https://www.getmetar.com/LIRS
46,IT,LIRG,Guidonia Airport,N41.59.77',E12.44.08',41.98333333333333,12.733333333333333,Military,4741 x 98feet,Hard,3520 x 194feet,Unknown,,,,,https://www.getmetar.com/LIRG
47,IT,LIAP,LAquila Parchi Airport,N42.22.77',E13.18.57',42.36666666666667,13.3,Private,4623 x 85feet,Hard,,,,,,,https://www.getmetar.com/LIAP
48,IT,LICA,Lamezia Terme Airport,N38.54.50',E16.14.50',38.9,16.233333333333334, Public,7927 x 148feet,Hard,,,,,,,https://www.getmetar.com/LICA
49,IT,LICD,Lampedusa Airport,N35.29.88',E12.37.10',35.48333333333333,12.616666666666667, Public,5889 x 148feet,Hard,,,,,,,https://www.getmetar.com/LICD
50,IT,LIRL,Latina Airport,N41.32.81',E12.54.50',41.53333333333333,12.9,Military,5617 x 131feet,Hard,,,,,,,https://www.getmetar.com/LIRL
51,IT,LIBN,Lecce Galatina Airport,N40.14.35',E18.8.00',40.23333333333333,18.133333333333333,Military,6634 x 187feet,Hard,,,,,,,https://www.getmetar.com/LIBN
52,IT,LINL,Lecce Lepore Airport,N40.21.35',E18.17.85',40.35,18.28333333333333, Public,,,,,,,,,https://www.getmetar.com/LINL
53,IT,LIDL,Legnago Airport,N45.7.98',E11.17.53',45.11666666666667,11.283333333333333, Public,,,,,,,,,https://www.getmetar.com/LIDL
54,IT,LIMZ,Levaldigi Airport,N44.32.85',E7.37.38',44.53333333333333,7.616666666666667, Public,6890 x 148feet,Hard,,,,,,,https://www.getmetar.com/LIMZ
55,IT,LIML,Linate Airport,N45.26.97',E9.16.70',45.43333333333333,9.266666666666667, Public,8012 x 197feet,Hard,1972 x 72feet,Unknown,,,,,https://www.getmetar.com/LIML
56,IT,LIQL,Lucca Airport,N43.49.53',E10.34.68',43.81666666666667,10.566666666666666, Public,2986 x 59feet,Hard,,,,,,,https://www.getmetar.com/LIQL
57,IT,LIDG,Lugo Di Romagna Airport,N44.23.88',E11.51.28',44.38333333333333,11.85, Public,,,,,,,,,https://www.getmetar.com/LIDG
58,IT,LIQW,Luni Airport,N44.5.33',E9.59.33',44.08333333333334,9.983333333333333, Public,2969 x 75feet,Hard,,,,,,,https://www.getmetar.com/LIQW
59,IT,LIRJ,Marina Di Campo Airport,N42.45.67',E10.14.38',42.75,10.233333333333333, Public,3658 x 75feet,Hard,,,,,,,https://www.getmetar.com/LIRJ
60,IT,LILQ,Massa Cinquale Airport,N43.59.17',E10.8.63',43.98333333333333,10.133333333333333, Public,,,,,,,,,https://www.getmetar.com/LILQ
