,country,icaoCodes,airFieldName,latitude,longitude,ddLatitude,ddLongitude,airportUse,runwayOneDimensions,runwayOneSurface,runwayTwoDimensions,runwayTwoSurface,runwayThreeDimensions,runwayThreeSurface,runwayFourDimensions,runwayFourSurface,weatherLink
168,DE,EDOD,Reinsdorf Airport,N51.54.06',E13.11.66',51.9,13.183333333333334, Public,4200 x 131feet,Soft,,,,,,,https://www.getmetar.com/EDOD
169,DE,EDDB,Berlin Brandenburg Airport,N52.21.73',E13.30.04',52.35,13.5, Public,11811 x 148feet,Hard,,,,,,,https://www.getmetar.com/EDDB
170,DE,EDCY,Welzow Airport,N51.34.62',E14.8.22',51.56666666666667,14.133333333333333, Public,6562 x 98feet,Hard,,,,,,,https://www.getmetar.com/EDCY
171,DE,EDCS,Saarmund Airport,N52.18.54',E13.6.04',52.3,13.1, Public,,,,,,,,,https://www.getmetar.com/EDCS
172,DE,EDCE,Eggersdorf Muncheberg Airport,N52.28.97',E14.5.45',52.46666666666667,14.083333333333334, Public,7314 x 131feet,Soft,,,,,,,https://www.getmetar.com/EDCE
173,DE,EDCD,Cottbus Drewitz Airport,N51.53.37',E14.31.92',51.88333333333333,14.516666666666667, Public,8150 x 148feet,Hard,6562 x 164feet,Unknown,,,,,https://www.getmetar.com/EDCD
174,DE,EDBZ,Schwarzheide Schipkau Airport,N51.29.50',E13.52.75',51.483333333333334,13.866666666666667, Public,,,,,,,,,https://www.getmetar.com/EDBZ
175,DE,EDBW,Werneuchen Airport,N52.37.98',E13.46.02',52.61666666666667,13.766666666666667, Public,4918 x 262feet,Hard,,,,,,,https://www.getmetar.com/EDBW
176,DE,EDBU,Pritzwalk Sommersberg Airport,N53.10.85',E12.11.13',53.166666666666664,12.183333333333334, Public,,,,,,,,,https://www.getmetar.com/EDBU
177,DE,EDBQ,Bronkow Airport,N51.40.24',E13.57.60',51.666666666666664,13.95, Public,,,,,,,,,https://www.getmetar.com/EDBQ
178,DE,EDBO,Oehna Airport,N51.53.94',E13.3.35',51.88333333333333,13.05, Public,,,,,,,,,https://www.getmetar.com/EDBO
179,DE,EDBK,Kyritz Airport,N52.55.13',E12.25.52',52.916666666666664,12.416666666666666, Public,3281 x 98feet,Hard,3281 x 75feet,Unknown,,,,,https://www.getmetar.com/EDBK
180,DE,EDBF,Ruppiner Land Airport,N52.47.93',E12.45.65',52.78333333333333,12.75, Public,,,,,,,,,https://www.getmetar.com/EDBF
181,DE,EDBE,Brandenburg Muhlenfeld Airport,N52.26.18',E12.35.44',52.43333333333333,12.583333333333334, Public,2394 x 131feet,Soft,,,,,,,https://www.getmetar.com/EDBE
182,DE,EDBD,Dedelow Airport,N53.21.36',E13.47.02',53.35,13.783333333333333, Public,1033 x 33feet,Hard,,,,,,,https://www.getmetar.com/EDBD
183,DE,EDAZ,Schonhagen Airport,N52.12.23',E13.9.60',52.2,13.15, Public,3937 x 75feet,Hard,,,,,,,https://www.getmetar.com/EDAZ
184,DE,EDAY,Strausberg Airport,N52.34.81',E13.54.90',52.56666666666667,13.9, Public,3937 x 131feet,Hard,3937 x 92feet,Unknown,,,,,https://www.getmetar.com/EDAY
185,DE,EDAV,Finow Airport,N52.49.58',E13.42.10',52.81666666666667,13.7, Public,8268 x 164feet,Hard,,,,,,,https://www.getmetar.com/EDAV
186,DE,EDAP,Neuhausen Airport,N51.41.09',E14.25.39',51.68333333333333,14.416666666666666, Public,2624 x 131feet,Soft,,,,,,,https://www.getmetar.com/EDAP
187,DE,EDAI,Segeletz Airport,N52.49.59',E12.32.59',52.81666666666667,12.533333333333333, Public,,,,,,,,,https://www.getmetar.com/EDAI
188,DE,EDAE,Eisenhuttenstadt Airport,N52.11.84',E14.35.14',52.18333333333333,14.583333333333334, Public,3838 x 75feet,Hard,,,,,,,https://www.getmetar.com/EDAE
189,DE,EDDW,Bremen Airport,N53.2.84',E8.47.20',53.03333333333333,8.783333333333333, Public,6693 x 148feet,Hard,2296 x 75feet,Unknown,,,,,https://www.getmetar.com/EDDW
190,DE,EDHI,Hamburg Finkenwerder Airport,N53.32.03',E9.49.94',53.53333333333333,9.816666666666666, Public,10443 x 148feet,Hard,,,,,,,https://www.getmetar.com/EDHI
191,DE,EDDH,Hamburg Airport,N53.37.82',E9.59.29',53.61666666666667,9.983333333333333, Public,12024 x 150feet,Hard,10663 x 150feet,Unknown,,,,,https://www.getmetar.com/EDDH
192,DE,ETOU,Wiesbaden Airport,N50.2.99',E8.19.53',50.03333333333333,8.316666666666666,Military,7066 x 120feet,Hard,,,,,,,https://www.getmetar.com/ETOU
193,DE,ETID,Hanau AAF Airport,N50.10.15',E8.57.70',50.166666666666664,8.95,Military,3007 x 75feet,Hard,,,,,,,https://www.getmetar.com/ETID
194,DE,ETHF,Fritzlar Airport,N51.6.87',E9.17.15',51.1,9.283333333333333,Military,3422 x 98feet,Hard,,,,,,,https://www.getmetar.com/ETHF
195,DE,EDVL,Holleberg Airport,N51.36.65',E9.23.90',51.6,9.383333333333333, Public,1706 x 98feet,Soft,,,,,,,https://www.getmetar.com/EDVL
196,DE,EDVK,Kassel Calden Airport,N51.25.25',E9.23.53',51.416666666666664,9.383333333333333, Public,4921 x 98feet,Hard,2297 x 98feet,Unknown,,,,,https://www.getmetar.com/EDVK
197,DE,EDVG,Mengeringhausen Airport,N51.22.67',E8.58.62',51.36666666666667,8.966666666666667, Public,,,,,,,,,https://www.getmetar.com/EDVG
198,DE,EDGZ,Weinheim Bergstrasse Airport,N49.34.05',E8.36.67',49.56666666666667,8.6, Public,,,,,,,,,https://www.getmetar.com/EDGZ
199,DE,EDGW,Wolfhagen Graner Berg Airport,N51.18.50',E9.10.58',51.3,9.166666666666666, Public,,,,,,,,,https://www.getmetar.com/EDGW
200,DE,EDGT,Bottenhorn Airport,N50.47.68',E8.27.81',50.78333333333333,8.45, Public,1722 x 98feet,Soft,,,,,,,https://www.getmetar.com/EDGT
201,DE,EDGR,Giessen Reiskirchen Airport,N50.34.01',E8.52.19',50.56666666666667,8.866666666666667, Public,1443 x 66feet,Soft,,,,,,,https://www.getmetar.com/EDGR
202,DE,EDGN,Nordenbeck Airport,N51.14.20',E8.49.20',51.233333333333334,8.816666666666666, Public,,,,,,,,,https://www.getmetar.com/EDGN
203,DE,EDGK,Korbach Airport,N51.15.30',E8.52.63',51.25,8.866666666666667, Public,,,,,,,,,https://www.getmetar.com/EDGK
204,DE,EDGF,Fulda Jossa Airport,N50.28.54',E9.26.52',50.46666666666667,9.433333333333334, Public,1929 x 98feet,Soft,,,,,,,https://www.getmetar.com/EDGF
